Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Earth_Moon
327.939228551485,153.679204610653,457.8950728874368,2131.877053946939,4581.9304214596,10230.29051900131,14896.5008906181,1.349580894487595
321.7252686533259,155.3962192878035,454.7054629717716,2127.703367150169,4577.002611536052,10224.29444800749,14888.11361995252,1.347741596417205
315.8636976871512,157.2353861407677,451.5266715319524,2123.653311644493,4572.193475147983,10218.2038875373,14879.73674112041,1.34220658176873
310.3710391457147,159.1920343288056,448.358755798862,2119.729088214875,4567.504717095896,10212.02035385851,14871.37264302126,1.333610064671189
305.2644625703094,161.2614529021084,445.2017934668355,2115.931571715421,4562.938007174599,10205.74537589324,14863.02358638028,1.322746513126347
300.5616972688278,163.4389322701423,442.0558826499819,2112.262520125693,4558.494963619374,10199.38059058308,14854.6919156681,1.310486696612495
296.280908828042,165.7198020891863,438.9211405669816,2108.723614759208,4554.177152962153,10192.92769910745,14846.38020471519,1.297687710092021
292.440537252927,168.099464553368,435.797700262635,2105.31646168606,4549.986121473598,10186.3883639396,14838.09118060393,1.285107748631007
289.0590966672831,170.573421974314,432.6857049583133,2102.042641237856,4545.923396069615,10179.76437955408,14829.8274981966,1.273339721024009
286.1549381684011,173.1372976912071,429.5853000924463,2098.903144861754,4541.990395421207,10173.05756037478,14821.59159075,1.262777795265471
283.7459797498285,175.7868498169239,426.4966236471101,2095.899739987074,4538.18849516763,10166.26977663441,14813.38574089045,1.253625912816456
281.8494101193118,178.5179780017645,423.4197957739385,2093.032776274561,4534.518976722455,10159.40293760258,14805.21228650918,1.245947532416451
280.4813764043454,181.3267240640423,420.3549088872135,2090.303497622976,4530.98306075968,10152.45891855524,14797.07373565099,1.239744216073404
279.6566686001497,184.2092677793637,417.3020192784766,2087.712846671999,4527.58189096073,10145.43970845005,14788.97266020744,1.235041307520637
279.3884155990717,187.1619192684041,414.2611410636646,2085.26196727073,4524.316494325954,10138.34723292679,14780.91146999,1.231955301840946
279.6878083619633,190.1811093913362,411.2322430744879,2082.951703651712,4521.187811512355,10131.18337206436,14772.89229609328,1.230720925263238
280.5638651421879,193.2633795385595,408.2152492162085,2080.78250227889,4518.196740294313,10123.95000416755,14764.91710305605,1.231665793211207
282.0232517338066,196.4053722975099,405.2100427253309,2078.755529043672,4515.344092669393,10116.64892791022,14756.98791598891,1.235134777437462
284.070166597088,199.6038245598768,402.2164744607019,2076.870616213261,4512.630630626139,10109.28198201115,14749.10693408714,1.241381617786159
286.7062964641333,202.8555644365128,399.2343747185671,2075.128557522924,4510.057072775716,10101.85090513035,14741.27642345716,1.250457154542351
289.9308427357616,206.1575126474685,396.263567205296,2073.529775005856,4507.624107166725,10094.35741688666,14733.49851415423,1.26212671287361
293.7406130419465,209.5066879342082,393.3038831257621,2072.075256298915,4505.332477979492,10086.8033033813,14725.77512632331,1.275841027814929
298.1301666043846,212.900214932456,390.3551732677358,2070.76550441589,4503.18291594378,10079.19029905697,14718.10811584935,1.290768369456922
303.0919976021474,216.3353323663538,387.4173165963549,2069.600887494601,4501.176158808023,10071.52019701304,14710.49949898014,1.305877641695695
308.6167384094969,219.809399612946,384.4902249235944,2068.582390411139,4499.312957103963,10063.79475493506,14702.95153042201,1.320050797087407
314.6933644797749,223.3199004528025,381.5738442051812,2067.709780292344,4497.594069945484,10056.01577507131,14695.46655716336,1.332201066095904
321.3093842879302,226.8644437474024,378.6681535972742,2066.9837126272,4496.020250627229,10048.18516006179,14688.0468002377,1.341379033275677
328.4510003558588,230.4407615105339,375.7731635161321,2066.404337658531,4494.592245806094,10040.30476057517,14680.69428836315,1.346856764717606
336.1032303127299,234.0467052307156,372.8889137291152,2065.972578226517,4493.310718536494,10032.37652186872,14673.41100935243,1.348187020743752
344.2499797838422,237.6802413993868,370.0154721535276,2065.688587593142,4492.176334293135,10024.40242743528,14666.19911804025,1.345238306062656
352.8740614752979,241.3394471192308,367.1529346778826,2065.552549008997,4491.189713174456,10016.38452195213,14659.06098210334,1.338207217822499
361.9571570814423,245.0225065006794,364.3014259897303,2065.565033532045,4490.351406686783,10008.32493095113,14651.99901542733,1.327608293673929
371.4797206066555,248.7277083359282,361.4611010800628,2065.725512984234,4489.661895053331,10000.22572558039,14645.0154702851,1.314239677923974
381.4208234161284,252.4534452491743,358.6321467725035,2066.034176330651,4489.121556990076,9992.089096856713,14638.11240133613,1.299121852254264
391.7579428988536,256.1982141187135,355.8147823120209,2066.490603894241,4488.730694143375,9983.917277208746,14631.29183612778,1.283407909560331
402.4666981892369,259.9606170441319,353.0092578369446,2067.095296988691,4488.489540033392,9975.712512850261,14624.5559696444,1.268268609196088
413.5205382134378,263.7393615831825,350.2158496223483,2067.847732082929,4488.39819989799,9967.477133464074,14617.90717379168,1.254763800905011
424.8903898160948,267.5332586357508,347.4348514974527,2068.74756875886,4488.45667340933,9959.213455207133,14611.34780119797,1.243721438178205
436.5442773929002,271.3412164981509,344.6665628227627,2069.794592631042,4488.664892397329,9950.923918348955,14604.87997461945,1.235651331951489
448.4469306982227,275.1622304007538,341.9112745814967,2070.987663616356,4489.022678710538,9942.610956461487,14598.50556610814,1.230717442333874
460.5594042863664,278.9953680729679,339.1692559647873,2072.326149554874,4489.529803480346,9934.276947954246,14592.22637475775,1.228777968465615
472.8387397646242,282.8397530152646,336.4407438564704,2073.808800722465,4490.185921097995,9925.924313011667,14586.04430761906,1.229481616599815
485.2377096277622,286.6945476638705,333.7259368312904,2075.435450267762,4490.990617246035,9917.555387797584,14579.9613700579,1.232390772702513
497.7046877090803,290.5589383624727,331.0249941200564,2077.204804463145,4491.943449262068,9909.172516195737,14573.9794739344,1.237095867034611
510.1836950062133,294.4321233115236,328.3380390374228,2079.116016748946,4493.043941334347,9900.777956585955,14568.10026675361,1.243291466306535
522.6146694319574,298.3133039162963,325.6651659096117,2081.168236905749,4494.291563986126,9892.37389220585,14562.3251666957,1.250799046118881
534.9340022043251,302.2016794923738,323.0064495009545,2083.360047125768,4495.685778597882,9883.962570241756,14556.65557838106,1.259537648498719
547.0753703489894,306.0964451143789,320.3619560475981,2085.690406806269,4497.225995223738,9875.54614990703,14551.09307771723,1.26945694724136
558.9708729612853,309.9967923334273,317.7317550471574,2088.157791347795,4498.911640930257,9867.126791891873,14545.63938725895,1.280455121189226
570.5524487968498,313.9019123677297,315.1159308900037,2090.761899720561,4500.742115353877,9858.70662802933,14540.29617946695,1.292305433386714
